SITE_ID,Precip_mm_avg_yr,Precip_mm_total_yr,Temp_degC_avg_yr,E_avg_06_07,RH_PT_avg_06_07,temp_degC_summer,temp_degC_winter,temp_degC_spring,precip_mm_summer,precip_mm_winter,precip_mm_spring
NLA06608-0764,54.795,657.54,12.5875,54.89,54.29,19.686,-1.8500000000000003,13.303333333333335,299.28999999999996,80.94,253.09000000000003
NLA06608-0765,94.3625,1132.35,10.93138889,46.92,58.78,16.612000000000002,0.02666666666666669,10.183333333333332,427.14,187.58,309.73
NLA06608-0766,46.49,557.88,7.335833333,48.34,60.53,16.692,-8.843333333333334,7.933333333333334,284.01,43.95,189.24
NLA06608-0769,50.14416667,601.73,10.70611111,48.13,56.33,16.586000000000002,-0.11333333333333344,10.463333333333333,58.8,217.38,106.54
NLA06608-0770,9.6675,116.01,25.15222222,100.83,23.33,27.772000000000002,14.12,24.99,51.9,31.689999999999998,26.32
NLA06608-0771,56.3675,676.41,7.949444444,46.24,62.83,16.706,-7.523333333333333,8.486666666666666,331.23,71.77,210.86
NLA06608-0775,78.9825,947.79,19.46805556,78.55,55.92,21.832,9.26,19.56,408.58000000000004,81.03,380.41999999999996
NLA06608-0779,57.155,685.86,10.90333333,55.04,60.84,19.14,-4.94,11.853333333333333,283.69,85.30000000000001,300.86
NLA06608-0781,100.8683333,1210.42,12.15888889,49.91,57.2,18.018,0.9200000000000003,10.476666666666667,431.28999999999996,170.12,328.4
NLA06608-0782,62.03416667,744.41,5.325555556,41.81,54.98,14.984,-10.743333333333332,5.95,479.73,69.87,137.7
NLA06608-0783,93.31833333,1119.82,12.70916667,55.12,59.48,19.186,-0.6933333333333334,13.003333333333332,370.08,296.91,276.08
NLA06608-0785,12.75583333,153.07,13.39694444,56.56,48.12,19.176,0.9466666666666667,14.24,25.91,70.03,29.81
NLA06608-0792,109.3625,1312.35,20.25694444,83.33,56.48,23.240000000000002,9.446666666666667,20.333333333333332,537.52,206.44,403.47
NLA06608-0793,83.965,1007.58,12.52666667,50.05,58.59,17.668,1.5600000000000003,12.593333333333334,358.75,128.57,312.02
NLA06608-0794,24.83666667,298.04,5.777222222,32.37,50.1,13.686000000000002,-6.91,6.16,126.43,51.28,62.42
NLA06608-0797,12.6425,151.71,11.72694444,45.72,33.09,17.991999999999997,-0.12666666666666662,11.606666666666667,47.17,51.010000000000005,27.84
NLA06608-0802,103.7841667,1245.41,9.728888889,45.19,56.32,16.148,-2.0066666666666664,7.916666666666667,340.70000000000005,174.97,423.59
NLA06608-0804,83.71833333,1004.62,17.49972222,66.05,55.04,22.192,5.523333333333333,18.59,239.51999999999998,335.96,211.91000000000003
NLA06608-0805,89.47916667,1073.75,10.69694444,49.02,56.72,16.714,-0.4533333333333334,8.996666666666668,359.69,158.67000000000002,300.54999999999995
NLA06608-0806,95.82416667,1149.89,7.808888889,41.79,57.82,15.654000000000002,-5.373333333333334,6.003333333333334,427.08000000000004,225.80999999999997,263.53999999999996
NLA06608-0807,59.1875,710.25,8.471944444,49.57,61.24,17.442,-7.296666666666667,8.806666666666667,294.16,56.47,345.82000000000005
NLA06608-0808,102.2058333,1226.47,16.13861111,65.89,55.61,21.336,2.75,17.080000000000002,539.99,178.99,368.09000000000003
NLA06608-0809,28.57166667,342.86,14.24611111,49.5,36.05,18.998,3.5400000000000005,13.89,235.61,33.35,22.67
NLA06608-0811,89.505,1074.06,11.58944444,52.33,60.5,18.444,-1.7700000000000002,11.549999999999999,474.17999999999995,226.61999999999998,197
NLA06608-0812,109.0666667,1308.8,20.75694444,78.95,58.12,23.009999999999998,11.476666666666667,20.97666666666667,475.98999999999995,373.25,168.56
NLA06608-0815,80.50916667,966.11,20.41388889,77.94,56.65,22.662,11.816666666666668,20.540000000000003,376.21,296.77,124.68999999999998
NLA06608-0820,74.31333333,891.76,17.23333333,63.75,51.62,21.704,6.02,17.603333333333335,271.98,218.56,225.6
NLA06608-0823,58.7175,704.61,8.686388889,47.61,62.39,17.238000000000003,-6.8999999999999995,9.493333333333332,387.24,74.56,188.33
NLA06608-0824,108.6558333,1303.87,17.32361111,71.88,57.05,21.814,4.723333333333333,18.133333333333336,632.23,132.59,473.13
NLA06608-0825,24.9325,299.19,12.86416667,52.34,30.99,19.157999999999998,0.009999999999999934,13.076666666666668,99.78,92.94,47.38
NLA06608-0827,37.3875,448.65,13.625,53.01,42.26,19.79,1.38,13.086666666666666,106.82,112.19,152.84
NLA06608-0828,101.4666667,1217.6,20.06944444,78.55,59.88,23.086000000000002,9.456666666666665,20.88,414.13,328.75,173.29000000000002
NLA06608-0830,45.54166667,546.5,7.275833333,46.98,57.46,16.646,-8.866666666666667,8.003333333333332,252.57,40.65,207.47000000000003
NLA06608-0831,112.46,1349.52,16.60972222,56.81,52.82,19.948,7.326666666666667,16.933333333333334,343.01,451.53,270.40999999999997
NLA06608-0833,103.8058333,1245.67,5.638888889,30.86,55.39,12.164,-3.8833333333333333,5.396666666666666,193.16,287.28,373.92999999999995
NLA06608-0834,14.3025,171.63,25.01972222,98.27,24.86,27.508000000000003,14.113333333333335,24.76,71.87,51.47,29.529999999999998
NLA06608-0836,25.9075,310.89,13.04333333,49.34,37.16,18.95,1.14,12.696666666666667,140.91,43.75,79.33
NLA06608-0837,21.52583333,258.31,10.22027778,45.48,44.7,17.536,-2.7433333333333336,10.223333333333333,38.76,102.52000000000001,46.93000000000001
NLA06608-0842,73.35416667,880.25,1.097777778,24.71,43.3,8.732,-8.966666666666667,1.2633333333333332,215.26999999999998,279.88,227.36
NLA06608-0843,80.47666667,965.72,19.76694444,72.62,53.65,22.990000000000002,9.91,20.133333333333333,338.82,268.98,113.4
NLA06608-0846,53.8225,645.87,7.357222222,42.49,61.66,15.762,-7.400000000000001,7.723333333333334,322.01000000000005,68.81,165.54000000000002
NLA06608-0847,91.565,1098.78,12.71916667,56.35,61.95,19.244,-0.8066666666666666,13.089999999999998,381.27,287.03999999999996,255.73
NLA06608-0849,240.655,2887.86,10.73111111,45.41,75.19,12.564,5.953333333333333,9.83,373.44,919.8199999999999,833.23
NLA06608-0850,31.6375,379.65,10.96583333,42.03,36.74,17.738,-1.6900000000000002,11.216666666666667,140.98999999999998,64.31,67.16
NLA06608-0851,43.82666667,525.92,8.681944444,48.85,56.5,17.802,-7.543333333333334,9.406666666666666,250.64999999999998,37.4,227.06
NLA06608-0856,93.64333333,1123.72,18.65333333,78.44,65.43,22.352000000000004,7.086666666666666,18.959999999999997,443.28999999999996,173.4,349.56
NLA06608-0857,72.97833333,875.74,17.71888889,65.76,49.64,21.483999999999998,7.886666666666667,17.7,227.95,204.04,202.20000000000002
NLA06608-0859,87.28833333,1047.46,10.385,52.15,63.2,17.792,-3.6233333333333335,10.290000000000001,540.3000000000001,137.21,211.48000000000002
NLA06608-0860,86.5625,1038.75,12.50166667,57.71,60.85,19.518,-2.606666666666667,13.686666666666667,523.86,117.91999999999999,287.57
NLA06608-0862,52.26,627.12,7.256944444,42.66,64.57,15.98,-7.783333333333334,7.596666666666667,270.39,93.60000000000001,188.17000000000002
NLA06608-0863,79.86916667,958.43,12.45722222,54.45,60.43,18.468,0.2333333333333337,12.206666666666669,391.09999999999997,163.5,229.41
NLA06608-0864,40.55083333,486.61,13.54111111,59.69,44.29,20.866,-2.353333333333333,14.14,185.03,89.87,128.13
NLA06608-0865,82.54333333,990.52,24.63833333,93.3,61.76,23.604000000000003,19.69333333333333,24.08,643.6500000000001,171.25,112.84
NLA06608-0868,89.80166667,1077.62,16.91166667,65.06,56.01,21.942,4.5,17.94333333333333,273.41999999999996,343.18,199.4
NLA06608-0869,87.93833333,1055.26,10.160833330000001,46.5,57.86,16.658,-1.43,8.57,384.37,181.99,260.75
NLA06608-0870,162.8358333,1954.03,10.15361111,43.66,58.8,13.77,2.94,9.6466666666666665,141.96,811.65,329.12
NLA06608-0871,51.73083333,620.77,9.103055556,50.33,64.24,17.784,-6.510000000000001,9.456666666666667,302.85,75.9,219.95
NLA06608-0872,89.49083333,1073.89,15.6425,66.9,59.5,21.14,2.44,16.03333333333333,510.09,109.4,396.16999999999996
NLA06608-0873,33.58166667,402.98,12.07833333,44.82,33.5,17.21,1.4766666666666666,11.603333333333333,231.51999999999998,88.68,36.3
NLA06608-0874,72.56333333,870.76,10.73888889,48.45,56.34,17.698,-2.09,10.366666666666667,211.25,159.54999999999998,232.89999999999998
NLA06608-0875,76.10583333,913.27,11.33472222,51.11,62.03,18.148,-1.78,11.213333333333333,329.2,173.98,222.7
NLA06608-0877,2.639166667,31.67,26.21027778,108.23,20.69,28.554000000000002,15.59666666666667,26.093333333333334,7.71,6.029999999999999,14.239999999999998
NLA06608-0878,54.43833333,653.26,8.181388889,48.91,63.41,17.11,-7.56,8.596666666666666,269.74,69.37,266.1
NLA06608-0880,42.1925,506.31,12.84861111,54.86,48.27,20.174,-2.146666666666667,13.233333333333334,235.48000000000002,90.41,124.97999999999999
NLA06608-0881,24.28416667,291.41,9.479166667,41.84,46.45,15.834,-1.57,9.303333333333333,58.1,105.35,69.95
NLA06608-0885,5.611666667,67.34,22.2675,72.72,31.9,23.124000000000002,15.39,20.796666666666667,9.32,42.03,12.58
NLA06608-0889,19.51166667,234.14,10.48472222,43.1,42.14,17.156,-1.3,10.003333333333332,37.28,93.25,50.61
NLA06608-0890,67.54416667,810.53,5.357777778,39.45,54.65,15.046000000000001,-10.983333333333334,6.04,528.19,88.67999999999999,128.15
NLA06608-0891,29.51083333,354.13,11.4975,48.83,46.71,18.468,-1.2866666666666668,11.229999999999999,172.81,50.94,117.69999999999999
NLA06608-0893,80.72083333,968.65,12.50055556,54.57,60.67,18.478,0.32,12.25,385.03,165.09,243.68
NLA06608-0895,23.025,276.3,14.59027778,52.77,32.3,19.324,3.7866666666666666,14.43,204.25,21.15,24.630000000000003
NLA06608-0899,47.61583333,571.39,7.535833333,46.25,59.43,16.724,-8.476666666666667,8.216666666666667,278.44,35.06,234.61
NLA06608-0900,78.38,940.56,15.2725,63.99,57.49,21.094,1.8666666666666665,16.30666666666667,247.41,281.12,208.06
NLA06608-0904,71.195,854.34,11.78666667,56.31,60.64,19.363999999999997,-3.7633333333333336,13.143333333333333,389.62,110.93,324.35
NLA06608-0905,35.24416667,422.93,8.840833333,32.95,43.07,13.563999999999998,0.4566666666666667,7.783333333333334,38.900000000000006,240.07,83.83000000000001
NLA06608-0906,86.415,1036.98,5.873333333,33.63,48.36,13.482,-5.593333333333333,5.8,168.07,415.99,176.56
NLA06608-0913,92.59333333,1111.12,5.734166667,39.69,59.84,14.26,-8.003333333333332,3.473333333333334,361.13,174.07,296.94
NLA06608-0914,112.8008333,1353.61,8.4225,43.66,57.1,15.116,-3.3299999999999996,6.103333333333334,277.29,263.28,425.68
NLA06608-0915,53.6325,643.59,7.108333333,47.46,63.68,16.496000000000002,-9.216666666666667,7.683333333333334,332,55.419999999999995,202.17000000000002
NLA06608-0916,46.48083333,557.77,6.151111111,31.09,34.35,11.852,-2.32,4.72,319.22,50.16,123.66
NLA06608-0918,98.39,1180.68,5.764722222,39.66,58.75,14.094,-7.650000000000001,3.5833333333333335,383.84,190.07999999999998,337.84999999999997
NLA06608-0921,76.13166667,913.58,18.11444444,67.25,55.02,21.898,8.383333333333335,17.686666666666667,230.25000000000003,206.26,201.91
NLA06608-0922,30.86166667,370.34,10.17722222,46.25,45.75,17.201999999999998,-1.7833333333333332,9.506666666666668,146.03,24.84,170.39
NLA06608-0924,45.67333333,548.08,12.12638889,52.37,55.03,19.308,-1.88,12.956666666666669,204.06,62.31,263.83000000000004
NLA06608-0925,5.8225,69.87,24.99138889,100.19,19.91,28.535999999999994,12.616666666666667,25.89,20.16,18.7,0.51
NLA06608-0926,53.885,646.62,7.782777778,45.22,60.47,16.338,-7.223333333333334,8.123333333333333,315.92,86.06,170.03
NLA06608-0927,13.77333333,165.28,12.04694444,53.68,40.17,20.354000000000003,-5.47,14.023333333333333,46.120000000000005,19.76,19.2
NLA06608-0929,56.375,676.5,6.31,34.66,48.03,13.35,-4.18,5.583333333333333,171.24,141.63,232.09
NLA06608-0930,90.62083333,1087.45,9.973055556,46.93,57.26,16.810000000000002,-2.3633333333333333,8.096666666666666,298.15000000000003,187.29000000000002,324.15999999999997
NLA06608-0933,15.27166667,183.26,12.09694444,47.68,45.79,18.028,0.44333333333333336,12.18,33.16,73.72999999999999,38.17
NLA06608-0934,154.0233333,1848.28,7.031944444,34.29,60.88,11.376000000000001,-0.09000000000000001,6.359999999999999,161.25,781.26,341.55
NLA06608-0935,65.8825,790.59,9.782777778,51.51,58.82,18.038,-5.683333333333334,10.48,433.97,108.14,201.48000000000002
NLA06608-0938,69.86,838.32,11.05,50.69,60.34,17.564,-1.1933333333333334,10.603333333333333,246.33999999999997,158.61,234.72
NLA06608-0940,19.61583333,235.39,12.26583333,51.51,44.6,19.494,-0.9066666666666666,12.160000000000002,79.54,38.58,103.70999999999998
NLA06608-0942,55.4175,665.01,7.380555556,45.24,65.27,16.314,-8.163333333333334,7.923333333333335,317.98,56.31,228.26
NLA06608-0943,74.395,892.74,17.15305556,61.33,49.79,20.627999999999997,7.5,17.473333333333333,349.13,188.44,150.51
NLA06608-0944,29.12416667,349.49,9.938888889,49.17,47.6,17.958000000000002,-3.7733333333333334,10.413333333333332,114.27,14.92,170.35000000000002
NLA06608-0946,97.2275,1166.73,11.23916667,49.86,58.45,17.146,0.07333333333333354,9.313333333333334,273.25,175.85999999999999,379.89
NLA06608-0950,14.74583333,176.95,11.57722222,50.68,42.63,19.362000000000002,-2.6533333333333333,11.979999999999999,81.72,20.44,55.08
NLA06608-0955,41.3025,495.63,9.385,39.32,43.92,15.922,-1.53,8.53,244.45,73.97,132.34
NLA06608-0957,91.83166667,1101.98,13.65694444,54.84,56.55,19.053999999999995,1.8900000000000003,13.829999999999998,420.92999999999995,205.61999999999998,250.8
NLA06608-0958,56.71416667,680.57,6.644166667,44.1,59.54,15.588000000000003,-8.84,7.226666666666667,354.04999999999995,59.86,193.56
NLA06608-0961,57.81583333,693.79,10.39583333,47.76,56.37,16.282,-0.35000000000000003,10.206666666666665,70.82000000000001,239.21,130.92000000000002
NLA06608-0962,47.63166667,571.58,9.855555556,43.67,42.57,16.56,-1.6766666666666667,9.6033333333333335,128.10000000000002,158.31,129.45
NLA06608-0967,56.46833333,677.62,11.40861111,55.82,56.31,19.518,-3.98,12.083333333333334,313.12,65.27,280.68
NLA06608-0968,71.05166667,852.62,10.79416667,52.76,63.64,18.766,-5.026666666666666,11.776666666666666,445.53,94.34,272.3
NLA06608-0970,30.8475,370.17,5.721666667,31.88,46.69,13.466,-6.423333333333333,5.87,135.1,78.27000000000001,81.66
NLA06608-0971,94.7675,1137.21,12.910833330000001,55.03,58.88,19.330000000000002,-0.6933333333333334,13.44,321.9,332.49,285.54
NLA06608-0972,107.9341667,1295.21,17.30888889,73.13,62.39,21.830000000000002,4.8566666666666665,17.843333333333334,670.9200000000001,106.66,438.62
NLA06608-0974,54.54083333,654.49,6.435277778,40.9,60.03,15.309999999999999,-8.066666666666666,5.826666666666667,288.55,106.42999999999999,168.38
NLA06608-0979,36.845,442.14,9.785277778,43.45,46.3,16.838,-2.04,9.273333333333333,206.13000000000002,29.01,177.74
NLA06608-0980,94.605,1135.26,16.84666667,65.58,57.59,22.006,4.36,17.766666666666666,296.17,368.33,199.79000000000002
NLA06608-0982,93.5175,1122.21,7.421111111,42.72,60.4,14.967999999999998,-5.463333333333334,5.476666666666667,402.38,223.06,270.08000000000004
NLA06608-0984,116.615,1399.38,19.26916667,75.76,59.81,22.514,8.299999999999999,19.786666666666665,504.79999999999995,322.78000000000003,346.62
NLA06608-0986,112.2841667,1347.41,21.10666667,78.75,58.54,23.348000000000003,11.856666666666667,21.27,471.32000000000005,365.88,235.73000000000002
NLA06608-0987,88.44666667,1061.36,11.95888889,53.69,61.32,18.608,-1.64,12.426666666666668,463.55,190.34,212.82
NLA06608-0989,91.18833333,1094.26,17.17,65.34,54.84,21.183999999999997,7.286666666666666,16.63,325.08,171.89999999999998,236.78
NLA06608-0990,53.2125,638.55,8.473055556,47.52,60.66,17.157999999999998,-7.06,9.073333333333332,294,70.68,217.14
NLA06608-0993,94.88666667,1138.64,7.063055556,39.72,59.31,14.918000000000001,-5.89,5.086666666666667,303.44000000000005,274.62,305.26
NLA06608-0994,109.9991667,1319.99,9.328611111,47.38,63.96,16.048000000000002,-2.606666666666667,7.476666666666667,384.90999999999997,212.66,409.35
NLA06608-0996,32.96833333,395.62,12.49861111,48.26,40.11,17.594,1.3533333333333335,12.073333333333332,162.52,89.17,90.38
NLA06608-0997,90.36416667,1084.37,8.604722222,47.78,64.69,15.904,-4.0200000000000005,6.733333333333333,358.90000000000003,250.36,257.92
NLA06608-1001,76.5425,918.51,19.5675,71.71,50.38,22.532,10.65,19.286666666666665,267.79,239.20999999999998,181.37
NLA06608-1002,36.10916667,433.31,10.1325,48.01,43.08,17.195999999999998,-1.42,9.886666666666667,149.20999999999998,39.1,180.95
NLA06608-1003,93.34166667,1120.1,12.26333333,54.24,60.23,18.974,-1.1666666666666667,12.286666666666667,436.89000000000004,257.71000000000004,218.79999999999998
NLA06608-1005,83.67,1004.04,16.25833333,62.39,57.29,20.488,5.916666666666667,16.136666666666667,278.42999999999995,165.27,225.76999999999998
NLA06608-1006,42.31583333,507.79,7.5525,46.53,54.3,16.814,-8.533333333333333,8.433333333333334,224.43,39.480000000000004,209.76
NLA06608-1007,72.83416667,874.01,14.24444444,57.64,59.21,19.86,1.626666666666667,14.953333333333333,280.26,231.61,180.14
NLA06608-1008,21.3025,255.63,9.204722222,43.06,47.21,15.540000000000001,-0.8666666666666666,9.22,83.52000000000001,25.71,124.09
NLA06608-1010,104.2483333,1250.98,13.11611111,54.81,54.67,18.556,1.8099999999999998,11.709999999999999,344.49999999999994,166.99,386.71999999999997
NLA06608-1012,80.2025,962.43,13.45083333,58.67,59.35,20.11,-0.8866666666666667,14.303333333333333,369.03,101.41,378.11
NLA06608-1014,72.38166667,868.58,10.94277778,50.96,61.92,17.84,-1.8833333333333335,10.446666666666667,317.43,174.73000000000002,211.57999999999998
NLA06608-1015,71.95166667,863.42,10.37305556,52.83,65.23,18.502,-5.4799999999999995,11.256666666666666,475.76,101.27,238.69000000000003
NLA06608-1016,115.575,1386.9,17.88111111,72.66,59.11,21.796,5.886666666666667,18.6,701.48,165.73999999999998,409.04
NLA06608-1018,63.5775,762.93,6.326944444,39.72,53.73,15.266,-8.033333333333333,5.953333333333333,416.39,83.93,171.34
NLA06608-1022,47.06083333,564.73,7.298888889,47.4,60.14,16.616000000000003,-8.78,7.800000000000001,282.19,35.89,202.31
NLA06608-1024,36.67916667,440.15,4.969444444,42.07,61.71,14.918000000000001,-11.036666666666667,5.266666666666667,218.56,32.69,168.10999999999999
NLA06608-1034,71.60916667,859.31,11.01,52.97,61.19,18.158,-1.9799999999999998,10.246666666666668,269.94,190.23,220.28
NLA06608-1035,68.155,817.86,10.15583333,52.04,63.18,18.352,-5.636666666666667,10.946666666666667,442.83000000000004,100.23,226.51999999999998
NLA06608-1036,80.17333333,962.08,15.00916667,65.63,60.93,21.016,1.14,15.88,361.46,109.57,367.81
NLA06608-1037,104.5808333,1254.97,14.33,60.12,50.56,19.163999999999998,3.746666666666666,12.746666666666664,408.40999999999997,181.24999999999997,366.46999999999997
NLA06608-1038,63.2475,758.97,5.575277778,41.93,56.08,14.876,-10.180000000000001,6.27,451.40999999999997,65.22,176.34
NLA06608-1039,72.77833333,873.34,19.10944444,71.78,54.55,22.152,9.983333333333333,19.183333333333334,345.15,233.34,125.08
NLA06608-1041,23.90083333,286.81,10.97361111,53.39,52.77,17.356,-1.2066666666666668,11.366666666666667,32.78,126.78999999999999,38.16
NLA06608-1044,74.49583333,893.95,18.84805556,70.88,49.3,22.878,7.84,19.539999999999996,266.23,257.05,147.1
NLA06608-1045,64.14,769.68,10.73194444,49.15,57.69,17.434,-1.0099999999999998,8.77,304.60999999999996,151.22,160.41000000000003
NLA06608-1047,142.4808333,1709.77,20.95555556,79.73,65.15,22.939999999999998,11.453333333333333,21.27333333333333,472.27,450.11,277.46
NLA06608-1052,62.05166667,744.62,13.83083333,60.6,52.44,20.682000000000002,-0.38999999999999996,14.363333333333335,322.93,118.8,246.84000000000003
NLA06608-1055,82.87333333,994.48,13.19694444,54.95,55.33,18.970000000000002,0.9599999999999996,13.186666666666667,363.07,188.48000000000002,247.1
NLA06608-1056,84.85333333,1018.24,15.54777778,61.53,53.48,20.924,2.64,16.593333333333334,316.1,229.55,277.24
NLA06608-1057,126.415,1516.98,8.455555556,40.13,60.76,13.239999999999998,0.08,7.676666666666667,61.239999999999995,626.41,243.5
NLA06608-1058,91.9375,1103.25,9.642222222,36.28,46.35,14.108,1.3099999999999998,9.366666666666667,105.22,460.52,209.24
NLA06608-1059,61.87583333,742.51,9.869722222,50.48,62.58,17.630000000000003,-4.336666666666667,9.746666666666668,341.22,102.78,169.73
NLA06608-1060,85.7775,1029.33,16.43722222,64.64,56.54,21.764,3.6966666666666668,17.423333333333332,249.13000000000002,315.58000000000004,191.32
NLA06608-1070,55.57083333,666.85,8.353333333,50.13,62.79,17.387999999999998,-7.613333333333333,8.666666666666666,322.12,52.21,261.97
NLA06608-1073,80.47416667,965.69,4.163611111,26.13,52.87,9.706,-2.8066666666666666,2.8366666666666664,109.75999999999999,367.79999999999995,178.03
NLA06608-1075,55.4275,665.13,7.701944444,42.35,62.84,16.092000000000002,-6.976666666666667,7.973333333333334,305.97,93.96000000000001,169.42000000000002
NLA06608-1083,31.55916667,378.71,12.79694444,52.39,41.4,19.84,-1.2933333333333334,12.729999999999999,111.83,72.47999999999999,146.34
NLA06608-1086,40.52583333,486.31,7.685277778,47.5,52.74,16.948,-8.34,8.54,211.74,39.86,201.41
NLA06608-1087,85.8,1029.6,18.25277778,67.45,48.92,21.7,8.81,18.186666666666667,267.86,318.57,214.14000000000001
NLA06608-1089,34.17166667,410.06,9.353055556,41.97,49.27,16.049999999999997,-1.8299999999999998,9.323333333333332,100.03,88.94,119.47999999999999
NLA06608-1091,47.45166667,569.42,7.498888889,46.27,58.61,16.696,-8.51,8.176666666666668,276.99,35.48,231.54000000000002
NLA06608-1096,54.30333333,651.64,11.555,55.31,62.85,19.419999999999998,-3.61,12.246666666666664,256.71999999999997,113.44,264.03
NLA06608-1100,83.17166667,998.06,15.08,65.65,57.43,21.116,1.1700000000000002,15.923333333333332,361.51,130.27,354.21000000000004
NLA06608-1101,103.9983333,1247.98,11.42666667,50.68,57.87,17.502000000000002,0.2233333333333333,9.686666666666667,412.55999999999995,178.79,350.18
NLA06608-1102,62.29916667,747.59,5.451666667,42.52,62.16,15.146,-11.113333333333335,6.213333333333334,443.48,67,168.85
NLA06608-1103,84.72833333,1016.74,13.41861111,56.4,56.56,19.45,0.48666666666666664,13.826666666666666,332.93999999999994,227.07999999999998,272.28000000000003
NLA06608-1107,43.62916667,523.55,8.076111111,48.56,57.81,17.148000000000003,-7.75,8.5,239.11999999999998,45.42,231.58999999999997
NLA06608-1108,77.43166667,929.18,14.46777778,60.6,59.43,20.607999999999997,0.42666666666666675,15.733333333333334,288.96,272.73,192.8
NLA06608-1111,54.7575,657.09,9.120277778,49.74,67.35,17.488,-6.260000000000001,9.556666666666667,337.7,83.21,217.28
NLA06608-1113,70.5025,846.03,17.63472222,64.9,47.92,21.467999999999996,7.719999999999999,17.676666666666666,217.96,244.79000000000002,182.04000000000002
NLA06608-1114,100.7641667,1209.17,21.27388889,82.95,60.32,23.04,12.936666666666667,20.956666666666667,464.66999999999996,305.21999999999997,196.67000000000002
NLA06608-1115,91.96583333,1103.59,12.565,56.11,61.53,19.21,-1.0466666666666666,12.63,462.55,216.96,236.74
NLA06608-1119,49.26166667,591.14,5.555555556,30.06,41.82,12.181999999999999,-3.9466666666666668,4.783333333333333,182.26,109.55000000000001,142.47
NLA06608-1120,103.4833333,1241.8,16.21305556,64.18,56.42,21.432000000000002,3.5366666666666666,17.403333333333332,319.02,322.03999999999996,298.15999999999997
NLA06608-1122,100.7241667,1208.69,10.945,48.01,55.75,17.130000000000003,-0.5966666666666667,9.013333333333334,253.03,183.17000000000002,431.55
NLA06608-1124,29.97166667,359.66,13.32138889,48.23,36.18,18.753999999999998,1.626666666666667,12.800000000000002,207.27000000000004,51.32,66.96000000000001
NLA06608-1125,90.23166667,1082.78,10.56333333,48.42,56.93,16.658,-0.7166666666666667,8.873333333333333,361.15,165.1,301.96
NLA06608-1129,40.89833333,490.78,11.71916667,44.03,37.09,16.633999999999997,1.5233333333333334,11.346666666666666,256.8,139.29999999999998,44.83
NLA06608-1130,77.705,932.46,11.38888889,51.13,61.25,18.212,-1.7433333333333334,11.253333333333332,289.71,180.66,260.15
NLA06608-1131,89.09416667,1069.13,11.47388889,51.68,60.96,18.296,-1.83,11.486666666666666,475.67,217.47,197.51
NLA06608-1134,52.17416667,626.09,7.735277778,46.65,59.8,16.656,-7.81,8.116666666666665,308.67,57.71000000000001,212.87
NLA06608-1141,16.39333333,196.72,19.395,66.56,26.92,22.224,9.913333333333332,19.253333333333334,19.59,97.67999999999999,39.41
NLA06608-1143,55.21333333,662.56,8.549444444,47.67,61.37,17.072,-6.84,9.196666666666665,376.34000000000003,70.71,160.26
NLA06608-1145,94.81833333,1137.82,13.33777778,55.56,55.11,18.782,2.0833333333333335,12.040000000000001,380.47999999999996,204.14000000000001,313.59000000000003
NLA06608-1147,28.18833333,338.26,12.96361111,52.24,40.5,20.188,-1.2,12.923333333333332,118.25,56.06,110.24000000000001
NLA06608-1148,39.65416667,475.85,11.655,50.53,49.98,18.952,-2.1,12.173333333333332,205.56,45.800000000000004,205.62
NLA06608-1150,57.4775,689.73,5.736111111,42.83,64.83,15.218,-10.56,6.426666666666667,391.47,53.84,180.49
NLA06608-1151,46.66,559.92,9.613888889,38.61,33.06,14.266,0.5233333333333333,9.049999999999999,331.61,79.83,70.15
NLA06608-1153,58.57083333,702.85,8.397222222,41.56,55.45,15.174000000000001,-2.9133333333333336,8.746666666666666,136.05,192.73000000000002,163.6
NLA06608-1155,45.85083333,550.21,7.513888889,48.19,58.36,16.853999999999996,-8.686666666666667,8.303333333333333,256.40000000000003,41.92,210.37
NLA06608-1162,66.265,795.18,9.248333333,45.5,56.8,16.936,-3.956666666666667,8.296666666666667,266.75,124.6,219.57
NLA06608-1163,91.30333333,1095.64,12.33055556,54.03,59.56,18.912,-1.53,12.933333333333332,418.35,258.51,236.35000000000002
NLA06608-1164,119.9258333,1439.11,18.28083333,75.67,59.79,22.306,6.236666666666667,18.813333333333333,668.8599999999999,191.76999999999998,391.91
NLA06608-1166,45.3975,544.77,7.111388889,42.45,63.85,15.534,-7.613333333333333,7.510000000000001,231.7,70.32,168.24
NLA06608-1167,77.8175,933.81,11.29333333,51.21,61.08,18.06,-1.7166666666666668,11.07,368.07000000000005,195.73,191.26
NLA06608-1170,49.50833333,594.1,8.969444444,40.95,40.83,15.454000000000002,-1.836666666666667,8.663333333333334,135.86,165.94,131.05
NLA06608-1172,95.45166667,1145.42,14.08166667,58.7,59.08,20.118000000000002,0.7266666666666666,14.906666666666666,287.81,397.38,244.70000000000002
NLA06608-1174,102.495,1229.94,5.534166667,39.05,60.54,13.770000000000001,-7.603333333333333,3.3200000000000003,389.3,197.20000000000002,368.61
NLA06608-1175,53.64083333,643.69,9.496111111,52.25,61.56,18,-6.223333333333334,10.046666666666665,331.28,92.69,186.57
NLA06608-1177,78.70166667,944.42,19.1025,71.43,54.1,22.268,9.89,18.766666666666666,265.93,207.37,187.59000000000003
NLA06608-1179,93.15416667,1117.85,10.98027778,52.05,61.1,18.212,-3.0066666666666664,11.086666666666668,539.3000000000001,158.49,233.23000000000002
